NAME,ALIAS,CAP,ALIAS FREQ
TOMMIS,THOMAS,0.28677,0.56522
EVEANN,EVE,0.27513,0.56522
MATILDE,MATIL,0.25243,0.56522
DAEWOO,DAE,0.24762,0.56522
ANASTASIA,ANASTA,0.23214,0.56522
ALTA,AHA,0.2191,0.56522
CHRISTEENE,CHRISTINE,0.208,0.56522
BOKYUNG,BO,0.20313,0.56522
SEWON,SE,0.15569,0.56522
CHAMPAKLAL,CHAMPAK,0.13781,0.56522
HERBERT,HERVER,0.12871,0.56522
DAVL,PAUL,0.12871,0.56522
RICKEYA,RICKY,0.12871,0.56522
AMILYN,AMI,0.12745,0.56522
NADEENE,NADINE,0.125,0.56522
AHMADULLAH,AHMAD,0.1215,0.56522
NORRIS,NORR,0.12037,0.56522
ESTHERLINE,ESTHER,0.12037,0.56522
LAURALIE,LAURA,0.1189,0.56522
EUJEAN,EUGENE,0.11818,0.56522
ZOLTAN,ZOL,0.11111,0.56522
LINDSEY,LINDZY,0.10924,0.56522
SUZELLE,SUZETTE,0.08904,0.56522
LAURALI,LAURA,0.08904,0.56522
NICHOLI,NICK,0.08814,0.56522
RAJAKUMAR,RAJ,0.08784,0.56522
DAMIANOS,DAMIAN,0.08725,0.56522
DANIECE,DENISE,0.08553,0.56522
TATMAN,TAT,0.08442,0.56522
KIANOUSH,KIA,0.07143,0.56522
HEDIEH,HEDI,0.07104,0.56522
RAWN,RON,0.06771,0.56522
KARUNAKAR,KARUN,0.065,0.56522
LARELLE,LA,0.06161,0.56522
LINETTE,LINET,0.05702,0.56522
GERONIMO,GERON,0.04851,0.56522
KELENE,KELLY,0.04762,0.56522
ROSTAM,ROSS,0.04693,0.56522
SATONYA,TONYA,0.04578,0.56522
ODESTER,ODESSA,0.04467,0.56522
CRARY,CRAIG,0.04437,0.56522
ANTOINETTE,ANTOANETA,0.04276,0.56522
IRMTRAUD,IRMA,0.04153,0.56522
DAVEDA,DAVID,0.04127,0.56522
LYNLEE,LYN,0.04127,0.56522
DOTSIE,DOTSY,0.04063,0.56522
FRANCHOT,FRANK,0.03163,0.56522
VASANTIBEN,VASANTI,0.0314,0.56522
RAJABALI,RAJAB,0.03095,0.56522
JARITA,RITA,0.02955,0.56522
MILLION,MILTON,0.02766,0.56522
RUELAS,JOSE,0.02653,0.56522
RHONDA,RHONE,0.02534,0.56522
SALLY,SAVY,0.02025,0.56522
TEJADA,MARIA,0.01952,0.56522
GINNIS,JAMES,0.01876,0.56522
RANG,VAN,0.01783,0.56522
YASUYUKI,YAS,0.01722,0.56522
BUSTAMANTE,MARIA,0.01582,0.56522
VITALE,JOSEPH,0.01203,0.56522
TAMAYO,MARIA,0.01156,0.56522
PLATT,MARY,0.00995,0.56522
RAYMOND,RAYMAN,0.28397,0.56499
HAEWON,HAE,0.19248,0.56494
VICTORIA,TORI,0.10065,0.56494
CINDYJO,CINDY,0.42361,0.56482
XIAOXIA,XIAO,0.18047,0.56482
KATHERINE,KATHER,0.37494,0.56481
MARYJOYCE,MARY,0.43038,0.56478
NANCYJO,NANCY,0.46115,0.56474
VIPINCHANDRA,VIPIN,0.30189,0.56471
YUNSUK,YUN,0.29268,0.56471
CHRISTOPHER,BHRISTOPHR,0.45856,0.56463
GINAMARIA,GINA,0.34016,0.56463
SUNGHYE,SUNG,0.23649,0.56452
RACHAEL,RACHA,0.16746,0.56452
ISHAK,ISAAC,0.05795,0.56452
ORLINDA,LINDA,0.10723,0.56442
CHRISTOPHER,CHRISTOPHS,0.44186,0.56436
DEBBIE,DEIE,0.28679,0.56436
JONATHAN,JOTHAN,0.21348,0.56436
THOMAS,THO,0.13568,0.56425
GRAZIELLA,GRACE,0.16068,0.56422
LEEOLA,LEE,0.24581,0.5641
JINGYAN,JING,0.18033,0.5641
LAURILEE,LAURI,0.13924,0.5641
JIYON,JI,0.12571,0.5641
ANADINA,ANA,0.11458,0.5641
LITIA,LYDIA,0.10864,0.5641
EMMALENE,EMMA,0.098,0.5641
ANATOLIA,ANA,0.09422,0.5641
BARTELL,BART,0.06728,0.5641
NEDIM,NED,0.05851,0.5641
NIMISHABEN,NIMISHA,0.03374,0.5641
YANLING,YAN,0.21956,0.56398
MARYCAROL,MARY,0.42877,0.56396
MELODEE,MELODY,0.1192,0.56391
PINKIE,PINKY,0.11958,0.5639
JACQUELINE,JACOUELIN,0.37589,0.56383
BEAUFORD,BUFORD,0.12607,0.56378
JEONGMIN,JEONG,0.29524,0.56364
LAIYIN,LAI,0.27679,0.56364
STAVAN,STEVEN,0.25203,0.56364
WONJAE,WON,0.22143,0.56364
SUNMIN,SUN,0.17714,0.56364
INSURANCE,INS,0.05751,0.56364
JULIANNE,JULIE,0.21092,0.56356
JOSELITO,JOSE,0.11747,0.56349
CAMERON,CAM,0.09568,0.56339
HAEOK,HAE,0.27586,0.56338
JIALI,JIA,0.18349,0.56338
GARRISON,GARY,0.06919,0.56333
EVANGELISTA,EVANGELIS,0.25951,0.56311
SCOTTIE,SCOTT,0.24897,0.56311
PRISCILLA,PRICILA,0.2462,0.56307
LISAJO,LISA,0.44484,0.56306
ROSAMARIA,ROSA,0.36301,0.56303
LAFAWN,LA,0.15991,0.56303
BENJAMIN,BENJY,0.28763,0.56301
ANITAMARIE,ANITA,0.37438,0.56296
MARIALOUISA,MARIA,0.29412,0.56291
NANCY,NA,0.04947,0.56263
RAELYNN,RAE,0.22895,0.56261
MARYTERESA,MARY,0.38111,0.5625
MANCHUN,MAN,0.26471,0.5625
STACILYN,STACI,0.26214,0.5625
JUNGSUK,JUNG,0.25837,0.5625
YOUNGHEE,YOUNG,0.24347,0.5625
KIMBERLENE,KIM,0.23077,0.5625
TRASEY,TRACY,0.17143,0.5625
TIFFINE,TIFFANY,0.15203,0.5625
RAPHAELA,RAFAELA,0.13305,0.5625
ILENE,HENE,0.12329,0.5625
MELLONEY,MELANIE,0.12108,0.5625
ANAMARY,ANA,0.11392,0.5625
CHRISTINA,CRYSTINA,0.10266,0.5625
FOSTINA,TINA,0.09375,0.5625
KRISANA,KRIS,0.0786,0.5625
DORALYN,DORA,0.06853,0.5625
DESOTO,DE,0.06228,0.5625
YONEKO,YONE,0.04245,0.5625
PATINO,JOSE,0.01842,0.5625
JOHN,BIG,0.00577,0.5625
TOMISLAV,TOM,0.18745,0.56236
MARIALENA,MARIA,0.23359,0.56231
KIMANN,KIM,0.37752,0.56223
JIANMIN,JIAN,0.17256,0.56221
KAWAI,KA,0.17593,0.56213
ANGELA,ANGY,0.20486,0.56191
HONGTAO,HONG,0.19732,0.56191
KATHYSUE,KATHY,0.3876,0.5618
JOHANNES,JOHN,0.13577,0.56179
MILDRED,MIL,0.19635,0.56178
DOUGLAS,DOUGIE,0.26225,0.56173
BETHLYNN,BETH,0.34167,0.56164
WONKI,WON,0.32284,0.56164
CHIYOUNG,CHI,0.29496,0.56164
ALLISON,ALLIS,0.21114,0.56154
CINDYANN,CINDY,0.42569,0.56146
CHRISTOPHER,CHROSTOPH,0.40764,0.5614
YANGSUN,YANG,0.23704,0.5614
JIANHUI,JIAN,0.20318,0.5614
RION,RYAN,0.03717,0.5614
NANNETTE,NANNET,0.27638,0.56122
BEEBEE,BEE,0.18395,0.56122
KIMLEE,KIM,0.29948,0.56098
BOKHEE,BOK,0.29614,0.56098
RANDOLPH,RANDOFF,0.29487,0.56098
PAMELLIA,PAM,0.20721,0.56098
MAXIMILL,MAX,0.20354,0.56098
MERILIN,MARILYN,0.17293,0.56098
JOYAN,JOY,0.125,0.56098
MALANIA,MELANIE,0.11386,0.56098
JAROSLAV,JARO,0.10624,0.56098
HYMIE,HY,0.10132,0.56098
EVANGELINE,VANGE,0.09312,0.56098
TEODOLINDA,TEOLINDA,0.07443,0.56098
BONIFACIO,BONIFACE,0.05192,0.56098
ALOYS,AL,0.17229,0.56083
LAURNA,LORNA,0.15931,0.56081
JOETTA,JO,0.10663,0.56079
JEANNE,JEAME,0.26549,0.56075
SUPING,SU,0.19355,0.56075
GONZALO,GONZA,0.11516,0.56075
WENJUAN,WEN,0.21023,0.56061
TARALYN,TARA,0.18878,0.56061
CAMERA,TAMARA,0.04701,0.56061
THOMASON,THOMAS,0.0397,0.56061
OLUKAYODE,KAYODE,0.03834,0.56061
HUNTINGTON,HUNT,0.03339,0.56061
RAEMARIE,RAE,0.33512,0.56054
CORDELIA,CORDY,0.11861,0.56044
DONNALYNN,DONNA,0.39028,0.56038
RAELEE,RAE,0.2044,0.56035
KANWALJIT,KANWAL,0.06857,0.56035
RAJNIKANT,RAJNI,0.10155,0.56031
JOYLEE,JOY,0.34317,0.56024
WEIHONG,WEI,0.18544,0.56021
RICHARD,RICK,0.29957,0.56005
ASHWINKUM,ASHWIN,0.25926,0.56
WONKYUNG,WON,0.25688,0.56
MONALIZA,MONA,0.19022,0.56
SOUNDARARAJAN,SOUNDARARAJ,0.13861,0.56
VARAPRASAD,VARA,0.12727,0.56
FREDERICK,EDERICK,0.12613,0.56
SOMMY,SONNY,0.12281,0.56
ELIONOR,ELEANOR,0.11966,0.56
AREATHER,ARETHA,0.11667,0.56
GLENDOL,GLEN,0.11667,0.56
CEDRICKA,CEDRIC,0.1157,0.56
GIACOMINO,JACK,0.10687,0.56
PAULEE,PAULA,0.10294,0.56
SARAPHINE,SARA,0.10072,0.56
DORIANNA,DORI,0.09859,0.56
LATIFFANY,TIFFANY,0.0946,0.56
NATVERLAL,NATVER,0.0946,0.56
KENWORTH,KEN,0.09333,0.56
ALONZIA,ALONZO,0.08696,0.56
VALLABHBHAI,VALLABH,0.08642,0.56
DEDDY,DEBBY,0.08235,0.56
TYLISA,LISA,0.07955,0.56
SAMYE,SAM,0.07821,0.56
ALMARINE,ALMA,0.07778,0.56
LARRY,LARZ,0.07447,0.56
LINDSEY,LENSEY,0.07407,0.56
CHARLES,CHASS,0.06542,0.56
ROOSEVELT,ROOS,0.06208,0.56
ALBURN,AL,0.05907,0.56
WAGER,WAQAR,0.05833,0.56
BARTHEL,BART,0.05761,0.56
AZALEE,AZA,0.05714,0.56
ALISI,ALICE,0.05623,0.56
AMADEUS,AMADEO,0.05323,0.56
NAKEESHA,KEESHA,0.05036,0.56
NARCISO,NAR,0.02487,0.56
NEGAR,NEDA,0.02469,0.56
CURIEL,MARIA,0.02222,0.56
PANTOJA,JOSE,0.02151,0.56
MIOSOTIS,MIO,0.02083,0.56
ROBERT,AIC,0.01969,0.56
THIET,THI,0.019,0.56
KELSO,KELLY,0.01589,0.56
AKSHAYKUMAR,AKSHAY,0.01542,0.56
FLORDEMARIA,FLOR,0.36389,0.55983
GEEGEE,GEE,0.21479,0.55963
CLARENCE,CLANCY,0.08912,0.55957
MARYKAREN,MARY,0.42342,0.55952
JAEHO,JAE,0.25,0.55952
SENTHILKUMAR,SENTHIL,0.2276,0.55952
ROBERT,ERT,0.07362,0.5595
CARRIELEE,CARRIE,0.37383,0.55944
ASHOKKUMA,ASHOK,0.34347,0.55941
XIAOPING,XIAO,0.17536,0.5594
WOOHYUN,WOO,0.26829,0.55932
LORILIE,LORI,0.15,0.55932
RUSTON,RUSTY,0.13253,0.55932
VALVINA,BALBINA,0.1068,0.55932
ALDIS,AL,0.07066,0.55932
ALMON,AL,0.06453,0.55926
TRACYLYNN,TRACY,0.39394,0.55914
MATTHEW,THEW,0.10328,0.55909
ABRAHAM,ABE,0.06309,0.55905
ARCHIBALD,ARCHIE,0.03689,0.55905
MILLISSA,MELISSA,0.3353,0.55897
HERLINDA,LINDA,0.1151,0.55897
JILLANN,JILL,0.38744,0.55891
MARGUERITE,MARQUENTE,0.28148,0.55882
JENNIFER,JANIFER,0.23313,0.55882
DONGWOO,DONG,0.22892,0.55882
HARIKRISHNAN,HARI,0.18269,0.55882
JINSHENG,JIN,0.1784,0.55882
SHARISS,SHARIFF,0.16102,0.55882
CHARLES,CHASA,0.15966,0.55882
CRYSTALIN,CRYSTAL,0.14504,0.55882
LAVONNE,LAVO,0.13669,0.55882
EDWANDA,WANDA,0.10735,0.55882
ARTYOM,ART,0.10326,0.55882
TITILOLA,TITI,0.08444,0.55882
RONRICO,RON,0.08407,0.55882
HOUSSAM,SAM,0.07708,0.55882
ETHELBERT,BERT,0.0581,0.55882
YEHUDIT,JUDITH,0.05507,0.55882
LENUS,LEN,0.05121,0.55882
KHAMPHONE,KHAM,0.04439,0.55882
PAUL,PUM,0.04318,0.55882
BARRIE,BARRY,0.07584,0.55874
SHIRLEYANNE,SHIRLEY,0.37594,0.55866
LYNNDA,LINDA,0.18238,0.55858
CHERYLLEE,CHERYL,0.3388,0.55856
LUKUS,LUKE,0.20805,0.55856
ADRIANUS,ADRIAN,0.14831,0.55851
WILLIMAE,WILLIE,0.31518,0.55848
JIYOUNG,JI,0.19323,0.55847
JORAE,JO,0.29861,0.55844
CHUNHONG,CHUN,0.25294,0.55844
RONGRONG,RONG,0.24713,0.55844
SINCHA,SIN,0.24713,0.55844
SUNGMI,SUNG,0.20773,0.55844
BECKY,BEC,0.27199,0.55833
MELANIE,MELONI,0.16017,0.55825
TIFFINI,TIFFANY,0.15751,0.55823
CARRIELYNN,CARRIE,0.41667,0.55814
NAMHEE,NAM,0.25714,0.55814
JINGYING,JING,0.24,0.55814
MIYEON,MI,0.19672,0.55814
XUEQIN,XUE,0.17778,0.55814
CATRENIA,KATRINA,0.1194,0.55814
NEDZAD,NED,0.03636,0.55814
DINAMARIE,DINA,0.35225,0.55805
CHANGHEE,CHANG,0.26633,0.5579
PAVLE,PAUL,0.17726,0.5579
WERONIKA,VERONICA,0.13838,0.5579
CARMITA,CARMEN,0.04553,0.5579
STEVEPHEN,STEPHEN,0.4579,0.55769
CHRISTOPHER,CHRSTOPHR,0.41135,0.55769
SANJAUNA,SAN,0.26852,0.55769
ATHANASSIOS,ATHANASSI,0.25439,0.55769
ZHONGMING,ZHONG,0.24576,0.55769
SOOJA,SOO,0.23387,0.55769
MARIALOUISE,MARIA,0.232,0.55769
WOOJUNG,WOO,0.22481,0.55769
AIMING,AI,0.21324,0.55769
ZULFIQAR,ZULFI,0.17576,0.55769
GWENLYN,GWEN,0.27921,0.55758
PATRICIA,PATRICE,0.14248,0.55754
TINTIN,TIN,0.21118,0.55738
DELYNN,DE,0.12381,0.5573
JACLYN,JACKIE,0.08931,0.55729
XINHUA,XIN,0.20334,0.55725
PAULITA,PAULA,0.12511,0.55722
KATIELYNN,KATIE,0.3,0.55714
GWENDELIN,GWENDOLYN,0.24528,0.55714
HYANGSOOK,HYANG,0.23636,0.55714
NEOMIE,NAOMI,0.14286,0.55714
MARIALUISA,MARIA,0.37524,0.55712
MELVERN,MEL,0.14769,0.55705
MARKANTHONY,MARK,0.37906,0.55703
LINDAMARIE,LINDA,0.41577,0.55694
JANETLEE,JANET,0.41265,0.55691
LARRY,LAMY,0.13803,0.55682
CLAUDE,CLOUD,0.02784,0.55682
BETTYJO,BETTY,0.45897,0.55679
BERTIN,BERT,0.03154,0.5567
SAUYING,SAU,0.25991,0.5566
NICHOLAS,NICH,0.32584,0.55653
MARGARET,MARG,0.34059,0.55648
BERNICE,BERNIA,0.18853,0.55645
JONGSOO,JONG,0.2543,0.55639
FERNANDO,FERNA,0.11509,0.55639
ROSEMAE,ROSE,0.32444,0.55634
LORAINA,LORENA,0.16632,0.55634
LADENE,LA,0.1155,0.55634
ROSINA,ROSE,0.07184,0.55634
MARYJUNE,MARY,0.42895,0.55631
AMYLYN,AMY,0.33216,0.55621
JOHANN,JOHN,0.12522,0.55618
CYNTHIAANN,CYNTHIA,0.40784,0.55615
INYOUNG,IN,0.2306,0.55615
WALLACE,WALLY,0.02705,0.55612
KATHYLYNN,KATHY,0.32632,0.55605
SUNGHO,SUNG,0.24115,0.55589
ANAROSA,ANA,0.36423,0.55571
VIRGINIA,GINNIE,0.24536,0.55562
CHRISTOPHER,CHRISTHOPH,0.39409,0.55556
CATHARINE,CATHARI,0.34162,0.55556
YONOK,YON,0.30534,0.55556
PAMELA,PAMS,0.2963,0.55556
KAYANNE,KAY,0.22082,0.55556
TUYETNGA,TUYET,0.20325,0.55556
SANGYUN,SANG,0.19418,0.55556
BEIBEI,BEI,0.1938,0.55556
JUNHONG,JUN,0.19108,0.55556
LEMAI,MAI,0.18717,0.55556
GERILEE,GERI,0.17986,0.55556
CANDACE,CANDA,0.16704,0.55556
KATHILYN,KATHI,0.15504,0.55556
LORRAINE,LAURAIN,0.15306,0.55556
YIBING,YI,0.15217,0.55556
GUANGHUA,GUANG,0.14451,0.55556
ALEKSANDRAS,ALEX,0.13793,0.55556
NACHOLE,NICOLE,0.13514,0.55556
CLARISTINE,CHRISTINE,0.13514,0.55556
LASHOUN,LASHAWN,0.13274,0.55556
ABDULRAZAQ,ABDUL,0.13274,0.55556
XIAOTONG,XIAO,0.12987,0.55556
SHAHABUDDIN,SHAHAB,0.10929,0.55556
CHRISANA,CHRIS,0.10417,0.55556
GWENNE,GWEN,0.09843,0.55556
MANIVANNAN,MANI,0.09554,0.55556
DHARMISHTHA,DHARMISHT,0.09494,0.55556
HASCAL,HASKEL,0.09146,0.55556
STEFANUS,STEVE,0.09036,0.55556
LASHUNE,LA,0.08427,0.55556
LASHAI,LA,0.08333,0.55556
MARISABEL,MARIA,0.0826,0.55556
HAROLDENE,HAROLD,0.07614,0.55556
JUNETTA,JUNE,0.07215,0.55556
LAVERIA,LA,0.06944,0.55556
LACRESIA,LA,0.0601,0.55556
SHARAL,SHARON,0.05227,0.55556
PRECIOSA,PRECY,0.05165,0.55556
EDWARDINE,EDWARD,0.04532,0.55556
VILAYVANH,VILAY,0.04361,0.55556
LEMMA,LENNA,0.03478,0.55556
GARRON,GARY,0.02373,0.55556
LADARIUS,LA,0.02269,0.55556
MANZO,MARIA,0.02005,0.55556
KADIR,ABDUL,0.01918,0.55556
CASAS,MARIA,0.0188,0.55556
DEEPIKA,DEE,0.0168,0.55556
MISAKO,MISA,0.01419,0.55556
NORTH,NO,0.00295,0.55556
CHANDRAKANT,CHANDRAKA,0.21702,0.55535
LUKAS,LUKE,0.12837,0.55529
DONNASUE,DONNA,0.39934,0.55505
SHEILA,SHEI,0.27412,0.55504
JUANCARLO,JUAN,0.35216,0.55497
LAURANN,LAURA,0.18364,0.55495
CONSANDRA,CASSANDRA,0.22171,0.55491
WILLIAM,WUM,0.17542,0.55486
KRISANN,KRIS,0.22773,0.55481
CHRISTOPHER,CHRISOTPH,0.37624,0.55475
STEPHANIE,STEPHNEY,0.25725,0.55469
LISAMARIE,LISA,0.41926,0.55464
CHRISTOPHER,CHRISTEPHE,0.38372,0.55462
WESLEE,WES,0.15529,0.55462
KAYMARIE,KAY,0.38125,0.55455
HARSHADKUMAR,HARSHAD,0.30198,0.55455
GERARDO,JERADO,0.25738,0.55455
LUZVIMINDA,LUZVIMIN,0.23828,0.55455
GHOLAMALI,ALI,0.12449,0.55455
JAMES,JJIM,0.39437,0.55446
HARROLL,HAROLD,0.18983,0.55446
OLANREWAJU,LANRE,0.09508,0.55446
THOMAS,TUM,0.14305,0.5544
VYACHESLAV,SLAVA,0.09541,0.55439
LAIYEE,LAI,0.32076,0.55435
SHINJA,SHIN,0.23182,0.55435
SAMOEUN,SAM,0.11258,0.55435
LIHONG,LI,0.15348,0.55429
HONORA,NORA,0.07472,0.55422
BRIDGET,BRIDIE,0.17692,0.55413
LEAHMARIE,LEAH,0.39423,0.55405
COMMUNICATIONS,COMMUNICATIO,0.10322,0.55396
ANNAROSE,ANNA,0.33133,0.55389
SANDII,SANDRA,0.32727,0.55385
HERMELINDA,HERMILIND,0.28347,0.55385
JUNHUA,JUN,0.14815,0.55385
QINGHUA,QING,0.1942,0.55372
WENJIE,WEN,0.14471,0.55372
PAMELAJO,PAMELA,0.45256,0.55357
HEEJOO,HEE,0.23308,0.55357
EDUBIJES,EDUVIGES,0.16146,0.55357
TRISTRAM,TRIS,0.16104,0.55357
MIKELLE,MICHAEL,0.07983,0.5534
GILMAN,GIL,0.05905,0.55336
JIARONG,JIA,0.24074,0.55319
HYEYOUNG,HYE,0.22318,0.55319
SYLVESTER,SYLVE,0.1745,0.55319
GAYANNE,GAY,0.14689,0.55319
NASHAT,NASH,0.06582,0.55319
CATHERINE,HERINE,0.05603,0.55319
RAELEEN,RAE,0.0437,0.55319
CHRISTOPHER,CHROSTOPHE,0.3946,0.55303
YONGJIAN,YONG,0.23153,0.55294
ULRICH,ULI,0.11664,0.55285
CHRISTOPHER,CHRISTHOP,0.38869,0.55276
YUANYUAN,YUAN,0.23158,0.55276
MICHELEANN,MICHELE,0.38889,0.55263
EUNHYE,EUN,0.22703,0.55263
ZHENGPING,ZHENG,0.20588,0.55263
TRUDDIE,TRUDY,0.17355,0.55263
MELISSA,MYLISA,0.1,0.55263
ROSEZELL,ROSE,0.08678,0.55263
MOLLEE,MOLLY,0.08015,0.55263
ALEJANDRO,ALEJA,0.15953,0.55256
SARALYN,SARA,0.13167,0.55249
SHARLENE,SHARLE,0.21467,0.55245
BESSIE,BES,0.19931,0.55238
PRISCILLA,PRICIL,0.36539,0.55233
CHANHO,CHAN,0.25694,0.55224
SHERRON,SHARON,0.15926,0.55214
MARYLOUISE,MARY,0.44332,0.55197
DIANALEE,DIANA,0.36481,0.55195
PATRICIANN,PATRICIA,0.33929,0.55187
THOMAS,TAMAS,0.11325,0.55184
DONGCHUL,DONG,0.27119,0.55172
MADELALUZ,MARIA,0.17927,0.55172
MEEKYUNG,MEE,0.17204,0.55172
YIBIN,YI,0.16327,0.55172
JILLETTE,JILL,0.15686,0.55172
DEMETRIUS,DEMITRIU,0.15534,0.55172
HEDAYATOLLAH,HEDAYAT,0.15534,0.55172
TYRONE,TYR,0.14414,0.55172
LARRANCE,LARRY,0.13333,0.55172
SANDIS,SANDRA,0.13333,0.55172
TIRIA,TINA,0.13008,0.55172
FRYDERYK,FRED,0.12698,0.55172
THORLEIF,THOR,0.12308,0.55172
KAARON,KAREN,0.10959,0.55172
CANDANCE,CANDAN,0.10596,0.55172
HABIBUR,HABIB,0.10561,0.55172
RONZEL,RON,0.09357,0.55172
RAJESH,RAJE,0.09195,0.55172
VONGDEUANE,VONG,0.09195,0.55172
SOPHELIA,SOPHIA,0.08163,0.55172
CHARLES,CUH,0.06926,0.55172
BRANDELL,BRANDY,0.06299,0.55172
CHARLAN,CHARLES,0.0597,0.55172
EHUD,UDI,0.04878,0.55172
ROBERT,ROST,0.04469,0.55172
MATILDA,TILDA,0.04193,0.55172
MURTAZA,MUSTAFA,0.03743,0.55172
KIMIYO,KIM,0.03131,0.55172
LAUDELINA,LINA,0.02852,0.55172
PERALES,MARIA,0.02744,0.55172
LEAHY,MARY,0.02458,0.55172
RYAN,RYE,0.02111,0.55172
POLANCO,JOSE,0.0172,0.55172
OLVERA,MARIA,0.01277,0.55172
CAROLJEAN,CAROL,0.42576,0.55159
LUCIE,LUCY,0.16176,0.55152
DOROTHYANN,DOROTHY,0.41667,0.5514
LUCINDY,CINDY,0.19101,0.55135
SHIRLEYAN,SHIRLEY,0.36524,0.55133
PARAMJIT,PARAM,0.13333,0.55128
PAULEY,POLLY,0.06134,0.55128
JONGHO,JONG,0.23891,0.55118
CASANDRA,CASAND,0.34839,0.55102
CHARLES,CBAS,0.2774,0.55102
BELQUIS,BELKIS,0.13433,0.55102
LYNNITA,LYNN,0.09278,0.55102
TREENA,TRINA,0.08242,0.55102
LEMUS,MARIA,0.02116,0.55102
JOSEPH,JOSEF,0.24398,0.55098
LORILEI,LORI,0.20553,0.55093
VIKTORYA,VICTORIA,0.209,0.55085
DELEON,DE,0.09848,0.55082
DIXIEANN,DIXIE,0.34546,0.55073
MOHANNED,MOHAMMED,0.26298,0.55073
YUMIKO,YUMI,0.02009,0.55073
BEATRICE,BEATRIX,0.1158,0.5507
DUWAYNE,DU,0.11229,0.55067
MARIAELENA,MARIA,0.3621,0.55051
ESMERALDA,EMERALD,0.01757,0.55046
OKECHUKWU,OKEY,0.08701,0.55039
AYMEE,AMY,0.11664,0.55034
MINDIE,MINDY,0.13353,0.5502
JOKAREN,JO,0.40741,0.55
DOROTHYAN,DOROTHY,0.34109,0.55
OKHI,OK,0.30841,0.55
JINJIN,JIN,0.28696,0.55
PHILIP,PHILY,0.26191,0.55
MEIFONG,MEI,0.26191,0.55
YONGSOOK,YONG,0.23239,0.55
GLORIANN,GLORIA,0.19589,0.55
LEKHANH,KHANH,0.16794,0.55
PERIANN,PERI,0.14966,0.55
SAMOIL,SAMUEL,0.14765,0.55
CHUNLEI,CHUN,0.14103,0.55
CHRISTINE,CRISI,0.11225,0.55
BIKRAMJIT,BIKRAM,0.0735,0.55
SARGENT,SARGE,0.05164,0.55
LUCETTA,LUCY,0.04231,0.55
ALEMAN,MARIA,0.01736,0.55
JOYCE,JOY,0.02455,0.54995
KIMDUNG,KIM,0.27339,0.54982
VENESSIA,VANESSA,0.21097,0.54945
AURALEE,AURA,0.20408,0.54945
JUDITH,JUDIE,0.35857,0.54942
KEITH,KEI,0.06318,0.54933
ANNIEBELL,ANNIE,0.37759,0.5493
JINLING,JIN,0.20313,0.5493
ALBERT,AL,0.06211,0.54926
DARYLANN,DARYL,0.27347,0.54918
LAJOS,LOUIS,0.06436,0.54918
GEOFFREY,GEOF,0.36571,0.54909
YINMEI,YIN,0.23932,0.54902
JUNPING,JUN,0.21705,0.54902
ISHVARBHAI,ISHVAR,0.18421,0.54902
THOMAS,TUC,0.04583,0.54902
PORCHIA,PORTIA,0.04064,0.54902
OLUWATOYIN,TOYIN,0.1476,0.54894
LONNIE,LONN,0.15536,0.5489
RONALD,RONS,0.20222,0.54887
JEEYOUNG,JEE,0.16423,0.54878
NANDAKUMAR,NANDA,0.12064,0.54878
YANPING,YAN,0.18313,0.54874
MARIADELALU,MARIA,0.35227,0.54867
TAEHO,TAE,0.25799,0.54854
DELAYNE,DE,0.0927,0.54854
CHRISTOPHER,GHRISTOPHR,0.33663,0.54839
CLISS,CLIFF,0.32536,0.54839
ALEXANDROS,ALEX,0.29451,0.54839
CHULSOO,CHUL,0.27419,0.54839
UNYOUNG,UN,0.24818,0.54839
CYNTHIA,SYNTHA,0.22368,0.54839
KIMBERLAND,KIM,0.22222,0.54839
JUNGAH,JUNG,0.21983,0.54839
FAYNELL,FAY,0.16425,0.54839
LETRINH,TRINH,0.16038,0.54839
TERRISITA,TERESITA,0.14655,0.54839
WILLEAN,WILLIAM,0.13821,0.54839
DIENNE,DIANE,0.13386,0.54839
PURIFICACION,PURIE,0.12977,0.54839
DARLENE,DALINE,0.12364,0.54839
KIMBREL,KIM,0.11258,0.54839
MACHELLA,MICHELLE,0.11039,0.54839
WENDOLIN,WENDY,0.0977,0.54839
HARRYETTE,HARRIET,0.08564,0.54839
SANDINA,SANDY,0.08213,0.54839
LOURIA,LAURA,0.08019,0.54839
ITSHAK,ISAAC,0.07556,0.54839
LUCIJA,LUCY,0.07391,0.54839
MANINA,NINA,0.07391,0.54839
ALVERTIS,AL,0.06564,0.54839
KHAMSONE,KHAM,0.05986,0.54839
FEODOR,FRED,0.05782,0.54839
HEDVIG,HEDY,0.05648,0.54839
ELDER,ELD,0.05574,0.54839
LISEL,LISA,0.04393,0.54839
DEANGELIS,DE,0.03672,0.54839
ROBERT,BOS,0.03142,0.54839
SUELY,SUE,0.02686,0.54839
MALEE,MA,0.02012,0.54839
PATRICIA,PATI,0.35256,0.54831
BURTIS,BURT,0.11123,0.54822
MAUREEN,MOREEN,0.29322,0.54821
DENNISSE,DENISE,0.17568,0.54819
PAULJOHN,PAUL,0.41912,0.54808
JORENEE,JO,0.36774,0.54808
KRISHNAKUMAR,KRISHNAKUM,0.29231,0.54808
VICKILYN,VICKI,0.27273,0.54808
MADELINE,MADILYN,0.21131,0.54808
TINAMARIA,TINA,0.36036,0.54795
